    8943    2630    3644    1558     600     322     155      32       2       0       0
731 91 1 1 3
740 91 1 1 5
741 91 1 1 2
769 91 1 1 2
772 91 1 1 1
775 91 1 1 3
792 91 1 1 1
806 91 1 1 2
807 91 1 1 1
808 91 1 1 1
809 91 1 1 6
647 92 1 1 3
648 92 1 1 2
652 92 1 1 1
671 92 1 1 1
676 92 1 1 1
677 92 1 1 1
678 92 1 1 1
690 92 1 1 1
697 92 1 1 1
740 92 1 1 4
750 92 1 1 1
756 92 1 1 1
765 92 1 1 1
766 92 1 1 1
772 92 1 1 1
775 92 1 1 2
776 92 1 1 2
777 92 1 1 2
792 92 1 1 1
647 93 1 1 1
648 93 1 1 2
649 93 1 1 1
668 93 1 1 2
669 93 1 1 2
670 93 1 1 2
671 93 1 1 2
676 93 1 1 1
750 93 1 1 3
754 93 1 1 1
756 93 1 1 1
757 93 1 1 1
766 93 1 1 1
767 93 1 1 2
772 93 1 1 1
775 93 1 1 2
777 93 1 1 5
803 93 1 1 1
580 94 1 1 4
665 94 1 1 1
674 94 1 1 1
675 94 1 1 1
681 94 1 1 2
750 94 1 1 1
753 94 1 1 2
754 94 1 1 2
756 94 1 1 1
765 94 1 1 1
772 94 1 1 2
777 94 1 1 2
580 95 1 1 3
581 95 1 1 4
664 95 1 1 1
665 95 1 1 2
674 95 1 1 1
679 95 1 1 3
680 95 1 1 5
681 95 1 1 5
750 95 1 1 2
751 95 1 1 2
752 95 1 1 2
753 95 1 1 3
754 95 1 1 2
756 95 1 1 1
764 95 1 1 2
765 95 1 1 2
772 95 1 1 2
773 95 1 1 1
774 95 1 1 1
775 95 1 1 3
776 95 1 1 2
777 95 1 1 5
802 95 1 1 1
804 95 1 1 1
805 95 1 1 4
580 96 1 1 8
581 96 1 1 2
661 96 1 1 2
672 96 1 1 1
673 96 1 1 1
677 96 1 1 1
749 96 1 1 2
786 96 1 1 1
787 96 1 1 1
788 96 1 1 1
789 96 1 1 1
580 97 1 1 8
659 97 1 1 1
660 97 1 1 2
661 97 1 1 4
676 97 1 1 1
677 97 1 1 5
727 97 1 1 2
738 97 1 1 2
